InstitutionID,University,City,State,Latitude,Longitude,Rank,Market Saturation Percentile,AE Percentile,aCFI Percentile,Collegiate Survivability Index (CSI),Endowment,Total Assets,Net Assets,Liabilities,CSI_Quantile,Quantile_Group,Quantile_Label
167996,Stonehill College,Easton,MA,43.052321,-89.346836,217,0.5425846346077613,0.5735213055112909,0.47985767203589347,0.5236655447001153,380113244.976,609998585.611,482616084.141,127382501.46999997,Healthy,5,Healthy
133492,Eckerd College,Saint Petersburg,FL,35.067939,-107.005871,218,0.6056411672495169,0.46270706964644354,0.47171869663329474,0.5234728683980504,92936720.648,249958790.351,204446180.189,45512610.162,Healthy,5,Healthy
191676,Houghton University,Houghton,NY,40.418248,-105.332828,219,0.2999385814091776,0.3861029603971685,0.8145914842239613,0.5231269324753535,89956948.343,145046456.127,115235829.883,29810626.244000003,Healthy,5,Healthy
217749,Bob Jones University,Greenville,SC,36.973816,-72.844065,220,0.5597918829976939,0.6026180427582621,0.4465453953311138,0.5230315879696661,22240535.199,164445724.437,97268705.474,67177018.963,Healthy,5,Healthy
148627,Saint Xavier University,Chicago,IL,44.999499,-75.197532,221,0.6244358707169086,0.5504847393822061,0.4077854744204765,0.5229495509652694,86551515.573,173137265.95,180485095.482,-7347829.532000005,Healthy,5,Healthy
147536,National Louis University,Chicago,IL,44.999499,-75.197532,222,0.6486406594932858,0.40149636876632194,0.4561025567266371,0.5221827670497527,100934774.345,188014013.959,148044902.702,39969111.257,Healthy,5,Healthy
228042,Schreiner University,Kerrville,TX,31.741367,-78.99876,223,0.4789378839623991,0.5639339231099648,0.5430844858716705,0.5216000622720879,76439716.079,145002864.424,143500083.197,1502781.226999998,Healthy,5,Healthy
204909,Ohio Wesleyan University,Delaware,OH,38.607666,-79.314401,224,0.3880162423276675,0.7194013841040511,0.5562610544901029,0.5215917059961732,345939913.02,540111274.431,489117858.291,50993416.139999986,Healthy,5,Healthy
191515,Hamilton College,Clinton,NY,42.080263,-116.65875,225,0.4247897680065803,0.550146870125557,0.6038574221203401,0.5215115278964904,1562290689.945,1850160274.319,1752416806.508,97743467.81100011,Healthy,5,Healthy
174862,Crown College,Saint Bonifacius,MN,37.527119,-120.106382,226,0.373474912795458,0.9517117937951478,0.454170842517281,0.5213589763819695,12491070.895,66780322.433,36764359.331,30015963.101999998,Healthy,5,Healthy
209056,Lewis & Clark College,Portland,OR,30.492193,-101.116489,227,0.5663126955366878,0.5482463444867371,0.46200642712181406,0.5209578633421702,340541827.839,504449159.689,404052901.574,100396258.11500001,Healthy,5,Healthy
176053,Mississippi College,Clinton,MS,41.295894,-112.385425,228,0.5267588670513575,0.5707693318794127,0.484267057473673,0.5185513367774964,90335905.662,293720854.997,244860710.34,48860144.656999975,Healthy,5,Healthy
217059,York College of Pennsylvania,York,PA,31.094338,-98.347431,229,0.5332618193128897,0.504392103553857,0.5093263509169119,0.5179117886805887,193108158.109,587417045.672,505015113.34,82401932.33200008,Healthy,5,Healthy
110413,California Lutheran University,Thousand Oaks,CA,32.16031,-116.927685,230,0.5399768624447843,0.5872268791968583,0.45672323499980094,0.5161040390900415,177402642.081,291829516.779,350223900.924,-58394384.14500004,Healthy,5,Healthy
145725,Illinois Institute of Technology,Chicago,IL,44.999499,-75.197532,231,0.5182925527486846,0.6679758764134154,0.4378275392983257,0.5160121507664306,325075410.805,805460693.009,370980480.438,434480212.5709999,Healthy,5,Healthy
153269,Drake University,Des Moines,IA,39.911828,-100.643612,232,0.5202499542320284,0.5552824281582414,0.49178530910682805,0.5158613947907732,309201195.819,625030948.237,570704733.766,54326214.470999956,Healthy,5,Healthy
207971,University of Tulsa,Tulsa,OK,31.475842,-94.28227,233,0.42841407915049023,0.5747954969046596,0.5728737836215818,0.5154884982888795,774445314.685,1801845992.795,1697265785.199,104580207.5960002,Healthy,5,Healthy
141167,Thomas University,Thomasville,GA,34.863265,-87.465635,234,0.471075167794465,0.7233620926853201,0.45551687613425285,0.5152808957577301,7590070.348,24522417.453,20132489.014,4389928.439000003,Healthy,5,Healthy
126669,Colorado Christian University,Lakewood,CO,38.100065,-82.063781,235,0.5063576493567007,0.6733517208023402,0.4405895895092206,0.5134193866877225,13890359.104,252876765.801,137754561.493,115122204.308,Healthy,5,Healthy
182670,Dartmouth College,Hanover,NH,43.930125,-71.941292,236,0.6415846306462345,0.5839291245060072,0.3498895539236458,0.513322925264423,10766698370.633,13491958902.988,13616063894.734,-124104991.74599838,Healthy,5,Healthy
175227,Dunwoody College of Technology,Minneapolis,MN,41.504394,-98.799231,237,0.5261605825460808,0.41261767533033067,0.5496370093352185,0.5128586213946652,130298819.49,245974627.092,221798731.882,24175895.21000001,Healthy,5,Healthy
208822,George Fox University,Newberg,OR,39.839157,-118.984515,238,0.5438314854588333,0.542877078828297,0.46544738194825225,0.5122713813484545,34297851.568,311478846.914,225323857.985,86154988.92899996,Healthy,5,Healthy
194091,New York Institute of Technology,Old Westbury,NY,31.074065,-70.43075,239,0.5733194677867111,0.49951491683698196,0.45645018793788494,0.51179485225636,91086998.448,459848391.722,333619944.249,126228447.47299999,Healthy,5,Healthy
239716,Saint Norbert College,De Pere,WI,35.161219,-122.230943,240,0.5122518599141151,0.5347442574602791,0.4970734629554855,0.5106736957207497,185309261.437,400682084.299,375749470.991,24932613.308000028,Healthy,5,Healthy
226231,LeTourneau University,Longview,TX,30.723381,-77.602037,241,0.5388906962492359,0.5816547659072826,0.4460779791864781,0.5102955844053638,33535602.32,136351461.74,143774586.905,-7423125.164999992,Healthy,5,Healthy
165334,Clark University,Worcester,MA,38.084543,-92.924981,242,0.5232897923477484,0.5633388646697173,0.4692501136516558,0.5096689224907337,519220197.404,884657660.136,568740820.07,315916840.066,Healthy,5,Healthy
212577,Franklin and Marshall College,Lancaster,PA,41.244981,-116.840711,243,0.4166179574764396,0.6416573885414689,0.5352290996486727,0.5090715188436666,478470289.609,936720028.046,724632741.279,212087286.76699996,Healthy,5,Healthy
226587,McMurry University,Abilene,TX,30.486432,-102.604045,244,0.5575694272231038,0.3922809890744138,0.5184179506897759,0.5088598475285429,81508840.133,204297301.948,181418362.939,22878939.009000003,Healthy,5,Healthy
224527,East Texas Baptist University,Marshall,TX,44.443009,-83.871353,245,0.5621834088017581,0.4805527893365258,0.4696914509509893,0.5088501664387804,38381286.655,185167186.581,141689028.371,43478158.21000001,Healthy,5,Healthy
141644,Hawaii Pacific University,Honolulu,HI,40.28124,-83.903851,246,0.5630644672832742,0.5593545024697553,0.4291799020405631,0.5087422423069188,47526999.914,238488641.338,40016509.01,198472132.328,Healthy,5,Healthy
178891,Ranken Technical College,Saint Louis,MO,38.167943,-88.474146,247,0.5377324122865923,0.48079022758063883,0.4936158225770317,0.508694210362106,15626770.275,139314960.007,129035989.499,10278970.508000001,Healthy,5,Healthy
174792,Saint Johns University,Collegeville,MN,41.900577,-117.639783,248,0.44837406088238935,0.5656775202521218,0.539920576193262,0.5084599378378101,348293685.553,615184924.293,570748243.304,44436680.98899996,Healthy,5,Healthy
154712,Benedictine College,Atchison,KS,34.655626,-114.862333,249,0.5010932827866053,0.5964617027428971,0.4708346021215804,0.508047905933725,80557269.571,242371013.565,197464476.643,44906536.92199999,Healthy,5,Healthy
217536,Salve Regina University,Newport,RI,39.634183,-115.931095,250,0.5054459765363807,0.5986081158613383,0.4633452620250948,0.5072203822400231,91651492.984,238187390.361,196084494.838,42102895.523,Healthy,5,Healthy
209825,University of Portland,Portland,OR,30.492193,-101.116489,251,0.5100808828449065,0.5027114759694126,0.5047394091270223,0.506470080628598,366209950.192,838240922.602,750761502.549,87479420.05299997,Healthy,5,Healthy
230959,Middlebury College,Middlebury,VT,35.137956,-102.911722,252,0.4523034668479366,0.566542358508578,0.5304195388190305,0.5064018732937305,1782253826.174,2097803452.454,1739989900.979,357813551.4749999,Healthy,5,Healthy
217305,New England Institute of Technology,East Greenwich,RI,43.320636,-108.255105,253,0.4540337893391233,0.48803541800893946,0.5677196515743455,0.5063277969767555,289046941.425,445455147.278,370980766.355,74474380.92299998,Healthy,5,Healthy
236328,University of Puget Sound,Tacoma,WA,31.900965,-92.637714,254,0.4722913921591461,0.50161275220803,0.5415969673023842,0.5058888232052419,548364873.475,797777030.787,713613237.9,84163792.88699996,Healthy,5,Healthy
119173,Mount Saint Mary's University,Los Angeles,CA,40.530901,-72.550014,255,0.5621227096176309,0.41635934228275673,0.4930785101357629,0.505353123854746,193391510.075,412015903.215,347378232.261,64637670.953999996,Healthy,5,Healthy
169716,University of Detroit Mercy,Detroit,MI,32.015113,-77.816797,256,0.5130986773154749,0.5571250685527804,0.46862384434337007,0.5041007247683759,123514928.294,343194567.752,262067589.677,81126978.07499999,Healthy,5,Healthy
132471,Barry University,Miami,FL,40.530371,-90.704453,257,0.5677417919786433,0.4949688433281984,0.4449571265024919,0.5040560564198635,62886041.716,225928195.256,147187625.573,78740569.683,Healthy,5,Healthy
168254,Western New England University,Springfield,MA,36.638265,-118.910378,258,0.5394557112947613,0.5444240254585115,0.44831393646053747,0.5039739390074386,77043321.444,262854477.511,159955338.08,102899139.431,Healthy,5,Healthy
168528,Adrian College,Adrian,MI,33.583615,-97.399389,259,0.48648796844845577,0.6317825815273264,0.45642868527916236,0.5035026364785707,66246897.227,187160696.54,124351777.239,62808919.301,Healthy,5,Healthy
461795,North American University,Stafford,TX,36.624768,-119.770587,260,0.47287957843525996,0.7101746368515556,0.43050911207821124,0.5033581999765866,0.0,14376743.88,10900848.826,3475895.0540000014,Healthy,5,Healthy
198215,Catawba College,Salisbury,NC,40.782046,-82.602699,261,0.3986792590637066,0.4967534238177402,0.6100455661625346,0.5028730806989888,570661751.383,928381516.203,738265489.817,190116026.38599992,Healthy,5,Healthy
209922,Reed College,Portland,OR,30.492193,-101.116489,262,0.4361015297424478,0.4900888763402966,0.5737881104359015,0.5019957699208779,889774231.258,1281095455.789,1027515868.041,253579587.74800003,Healthy,5,Healthy
151290,Indiana Institute of Technology,Fort Wayne,IN,31.528922,-86.394528,263,0.4831444944367327,0.5534642088963009,0.49486404505526665,0.5018915695147377,201715108.596,398553291.698,320167221.816,78386069.88200003,Healthy,5,Healthy
151263,University of Indianapolis,Indianapolis,IN,35.909652,-75.700874,264,0.5888771405182673,0.43544505774383546,0.447920805582589,0.5017953419304,147068704.194,294152372.652,199257497.601,94894875.051,Healthy,5,Healthy
151801,Indiana Wesleyan University-Marion,Marion,IN,40.24258,-116.898022,265,0.5458407037080679,0.3912402023705826,0.5117596035797374,0.5012968072193468,330023953.784,617239659.132,574739197.167,42500461.964999914,Healthy,5,Healthy
178059,Maryville University of Saint Louis,Saint Louis,MO,38.167943,-88.474146,266,0.5475184185893047,0.5069639076936313,0.4521422600749653,0.501242033223821,81578590.274,345748905.211,189878036.995,155870868.21600002,Healthy,5,Healthy
233541,Shenandoah University,Winchester,VA,34.801707,-80.341496,267,0.5341972722157463,0.5174545416542213,0.46003106716308073,0.5011690851144207,91468760.278,337035630.902,198877310.5,138158320.402,Healthy,5,Healthy
198561,Gardner-Webb University,Boiling Springs,NC,35.405896,-105.036155,268,0.5325427780870786,0.5081862075473116,0.46595876950654985,0.5010269794022515,76768195.489,155483008.278,129095267.13,26387741.148000002,Healthy,5,Healthy
233611,Southern Virginia University,Buena Vista,VA,31.370995,-83.569904,269,0.4109165064359271,0.7847158956893183,0.44748962411590837,0.5002755660432086,2102159.547,42200216.532,24592703.738,17607512.793999996,Healthy,5,Healthy
162760,Hood College,Frederick,MD,44.430557,-92.920131,270,0.49931234271502856,0.5235790077089024,0.48951308602777166,0.5002415865210637,167463828.072,287425017.371,233514416.016,53910601.35499999,Healthy,5,Healthy
221519,The University of the South,Sewanee,TN,37.266718,-90.519013,271,0.4466721346265944,0.5291972197681076,0.5384810678749197,0.4999108342323626,547751685.405,911337617.404,834076400.942,77261216.46200001,Healthy,5,Healthy
217235,Johnson & Wales University-Providence,Providence,RI,36.779774,-90.462118,272,0.5849080806405378,0.2514800606918105,0.5390336849717687,0.4998968863061458,453968599.208,742801184.585,669501103.112,73300081.47300005,Healthy,5,Healthy
233295,Randolph-Macon College,Ashland,VA,35.770372,-111.816775,273,0.48228035147881787,0.5271974170734155,0.5033466513718527,0.49969000610837044,266170850.373,471378018.575,369025990.229,102352028.34600002,Healthy,5,Healthy
192323,Le Moyne College,Syracuse,NY,36.346555,-117.44674,274,0.4830220719197644,0.5700248281740804,0.4799293364608176,0.4991762101643316,274871296.043,475442692.092,350401752.739,125040939.35299999,Healthy,5,Healthy
204635,Ohio Northern University,Ada,OH,39.688823,-114.95239,275,0.48656075327143533,0.5744152755945454,0.47392458975108526,0.49906587964298094,222732368.854,443057504.957,322635421.112,120422083.84500003,Healthy,5,Healthy
195544,St. Joseph's University-New York,Brooklyn,NY,31.274769,-118.695751,276,0.49223831824365716,0.6088597952272611,0.449832789383149,0.49858025884270424,89161961.582,209666320.882,146976461.063,62689859.819000006,Healthy,5,Healthy
158477,Centenary College of Louisiana,Shreveport,LA,37.014925,-98.651812,277,0.5134869804266162,0.4210164842568546,0.5214089798601521,0.4981725124155819,162686063.668,210465391.025,175378424.426,35086966.59900001,Healthy,5,Healthy
217493,Rhode Island School of Design,Providence,RI,36.779774,-90.462118,278,0.4816803289586754,0.5780457758037634,0.47449755886971456,0.49806923719340634,469766689.809,875203734.296,551235772.221,323967962.07500005,Healthy,5,Healthy
156213,Asbury University,Wilmore,KY,42.453152,-119.651259,279,0.48588607794038907,0.49836188984549645,0.5082036552863898,0.4973114871940896,88642139.008,211962907.186,200442971.478,11519935.708000004,Healthy,5,Healthy
146481,Lake Forest College,Lake Forest,IL,35.147433,-72.389177,280,0.47753165992770596,0.6129277889774908,0.45897399021805924,0.4971705667069573,119688529.68,292812515.505,223316154.018,69496361.48699999,Healthy,5,Healthy
202763,The University of Findlay,Findlay,OH,39.633869,-105.105198,281,0.5246726940326549,0.5138668696291275,0.46079701596520206,0.4969495633717952,66784971.941,277398241.221,191087937.421,86310303.80000001,Healthy,5,Healthy
221351,Rhodes College,Memphis,TN,38.420818,-120.817852,282,0.4663148743140909,0.5672084793085233,0.4923276200525122,0.49689380679699413,464369373.064,696777069.136,558655515.747,138121553.38900006,Healthy,5,Healthy
101435,Huntingdon College,Montgomery,AL,41.323642,-116.933208,283,0.4958740003384339,0.5055150859129343,0.49261470396016016,0.49649688293419136,63675828.968,94850332.133,78700258.488,16150073.644999996,Healthy,5,Healthy
173647,Gustavus Adolphus College,Saint Peter,MN,31.555479,-112.41637,284,0.4588983323464322,0.5538789490485472,0.5044549369910354,0.49611671080395514,373783675.686,651921251.501,579298972.016,72622279.48500001,Healthy,5,Healthy
191931,Iona University,New Rochelle,NY,42.995051,-74.920927,285,0.5351731600781047,0.47056382306897837,0.4689703734228111,0.49576339839053185,265444467.585,504437017.66,378273873.522,126163144.13800001,Healthy,5,Healthy
148487,Roosevelt University,Chicago,IL,44.999499,-75.197532,286,0.6083952408337151,0.4118185471506142,0.42480505321568257,0.49562676668172656,165398539.195,327884187.666,37968927.428,289915260.23800004,Healthy,5,Healthy
195720,St. John Fisher University,Rochester,NY,31.318166,-106.183052,287,0.49008260398047027,0.5331183648288432,0.48083555516099485,0.49498478363650594,176083489.896,387315574.797,338901186.38,48414388.416999996,Healthy,5,Healthy
219000,Augustana University,Sioux Falls,SD,33.135351,-79.193251,288,0.4444404775300471,0.5980529970320073,0.4934260777965951,0.49475165740516147,140305149.33,522677669.621,335183811.243,187493858.37800002,Healthy,5,Healthy
176628,Avila University,Kansas City,MO,41.140916,-99.934532,289,0.5573886372050947,0.46204884697469584,0.448050817698716,0.4945732177715852,21912228.683,45697290.1,27431951.921,18265338.179,Healthy,5,Healthy
399911,Soka University of America,Aliso Viejo,CA,31.412251,-70.308984,290,0.3094812563127092,0.4806735721997044,0.6864141855199668,0.49455115852726406,1651240054.129,1932828305.272,1929779484.025,3048821.246999979,Healthy,5,Healthy
193973,Niagara University,Niagara University,NY,44.092394,-74.888643,291,0.4768854919937174,0.6021123261298396,0.4574323069672538,0.49413317148993746,115935141.919,279641893.294,207849729.019,71792164.27500004,Healthy,5,Healthy
107141,John Brown University,Siloam Springs,AR,36.262535,-109.115214,292,0.37928799707009453,0.5978689216415042,0.5563356402255596,0.4938367906827364,189082998.262,329589999.889,316154595.68,13435404.208999991,Healthy,5,Healthy
238661,Edgewood College,Madison,WI,40.224697,-79.475948,293,0.3505800733147356,0.7418751154327117,0.5124011016591676,0.4935607277775607,59610424.1,159135374.46,149030194.555,10105179.905000001,Healthy,5,Healthy
203535,Kenyon College,Gambier,OH,38.64961,-104.453145,294,0.42813584997050885,0.5371312551204088,0.5370632266385928,0.49351676760254104,668014003.67,1280566496.113,1029061481.88,251505014.23299992,Healthy,5,Healthy
145646,Illinois Wesleyan University,Bloomington,IL,35.210682,-113.155393,295,0.4425737568373021,0.5746304505418522,0.5037288008172466,0.4934461385096154,280247494.094,412144398.457,319035575.709,93108822.74800003,Healthy,5,Healthy
212674,Gettysburg College,Gettysburg,PA,44.142188,-107.968989,296,0.44801104696268534,0.5767805818705269,0.49612575801445613,0.4930075843536815,460839110.246,683285073.038,580960380.197,102324692.84099996,Healthy,5,Healthy
214166,Mount Aloysius College,Cresson,PA,33.127469,-86.759313,297,0.38186372127339857,0.6703635694681813,0.5141103667648226,0.4924599484532035,70951109.824,188729449.727,168932328.861,19797120.865999997,Healthy,5,Healthy
144883,East-West University,Chicago,IL,44.999499,-75.197532,298,0.36232014701313686,0.5250257451417819,0.6046690080029566,0.49183301024717885,15918651.608,82990806.554,80918784.288,2072022.2660000026,Healthy,5,Healthy
203368,John Carroll University,University Heights,OH,35.331256,-110.532578,299,0.3606081533368492,0.7486052256397123,0.49384996475004467,0.49149214101775235,325715589.381,666988851.641,432342736.496,234646115.14500004,Healthy,5,Healthy
192110,The Juilliard School,New York,NY,34.78628,-79.630491,300,0.2587199227893143,0.4666691079118553,0.7345577624663543,0.49071926833406165,1572716706.269,1845190677.725,1622186942.691,223003735.03399992,Healthy,5,Healthy
210401,Willamette University,Salem,OR,42.0003,-103.36241,301,0.48639634057243436,0.5072543743612166,0.48669977429007844,0.49068729570061304,409997685.993,613056237.566,459761975.617,153294261.949,Healthy,5,Healthy
209409,Bushnell University,Eugene,OR,37.348883,-88.901724,302,0.26203634278085347,0.5046748154060955,0.7116886013604342,0.4904906073421875,21653717.2,61032291.806,60845112.722,187179.08399999887,Healthy,5,Healthy
212009,Dickinson College,Carlisle,PA,31.356791,-105.989505,303,0.4441071899689703,0.5178690933688528,0.5229942065296698,0.49042277848619875,735225413.689,982451382.535,826923533.973,155527848.56199992,Healthy,5,Healthy
153250,Dordt University,Sioux Center,IA,32.103153,-86.588578,304,0.45879342150343705,0.52384543410281,0.5047702495310107,0.49019724539868664,76366256.958,269457096.739,222948244.432,46508852.30700001,Healthy,5,Healthy
192703,Manhattan College,Riverdale,NY,40.641936,-96.901352,305,0.5156236909305809,0.5001580957719186,0.4577867955736105,0.48938579293650475,194096872.743,432854500.067,328239210.858,104615289.20899999,Healthy,5,Healthy
168281,Wheaton College (Massachusetts),Norton,MA,43.072947,-82.505397,306,0.47671976268778304,0.5339434494085827,0.4787799023049604,0.48898324553806527,281526224.344,514675081.491,342739945.589,171935135.902,Healthy,5,Healthy
232025,Emory & Henry University,Emory,VA,30.196136,-97.863132,307,0.5026646432215297,0.48922756120057237,0.47362554651274846,0.48835712402268605,105938491.072,282736979.986,207844889.321,74892090.66499999,Healthy,5,Healthy
152673,Wabash College,Crawfordsville,IN,42.268852,-102.865674,308,0.3808044232605644,0.5150543237468903,0.5790591386104872,0.48698251545082005,432729804.686,658269665.416,619640191.947,38629473.46899998,Healthy,5,Healthy
138600,Agnes Scott College,Decatur,GA,40.675033,-76.469693,309,0.441098286536281,0.5427359308328222,0.502048154144502,0.4858077886479696,224590950.489,380578358.907,309921034.962,70657323.945,Healthy,5,Healthy
160977,Bates College,Lewiston,ME,43.78179,-76.603623,310,0.40643908545376134,0.5839482729025249,0.513105326076678,0.48461100152206044,538171251.941,958688743.696,762928090.364,195760653.33200002,Healthy,5,Healthy
180984,Concordia University-Nebraska,Seward,NE,31.749086,-105.565947,311,0.42114852937263103,0.5841074324589538,0.49813212954106384,0.4845328508869937,90111193.665,215593577.588,188272005.103,27321572.485000014,Healthy,5,Healthy
157216,Lindsey Wilson College,Columbia,KY,44.587833,-100.090495,312,0.44419446987016703,0.5743966832676122,0.4789991396132805,0.4841507211595103,42007451.572,149468415.912,121360309.789,28108106.122999996,Healthy,5,Healthy
216278,Susquehanna University,Selinsgrove,PA,32.807145,-76.355418,313,0.44676589842735653,0.5829325392335717,0.4705915198676594,0.4835206236249281,235717964.662,364707462.753,315936484.417,48770978.336000025,Healthy,5,Healthy
220473,Johnson University,Knoxville,TN,36.142788,-122.392886,314,0.3097535267992937,0.5501507736633886,0.6226233132156471,0.4830194249712509,131121696.588,278282203.624,241723069.773,36559133.85100001,Healthy,5,Healthy
231581,Bridgewater College,Bridgewater,VA,42.781511,-84.034132,315,0.44534132233985213,0.5735257882410868,0.4748530997611794,0.4827760103975241,114186929.741,195732670.016,155135904.323,40596765.69299999,Healthy,5,Healthy
166656,MCPHS University,Boston,MA,36.662093,-118.948035,316,0.4658709480637209,0.30254461362860924,0.5895087569342022,0.4827018649201087,68860973.745,2677602075.593,2512878601.434,164723474.15899992,Healthy,5,Healthy
204936,Otterbein University,Westerville,OH,35.263951,-106.958466,317,0.4261558899900294,0.6010839648145009,0.47712437649444733,0.48152160044650927,141448044.691,282225178.216,230634365.864,51590812.35200003,Stable,4,Stable
171492,Northwood University,Midland,MI,33.630095,-78.297125,318,0.39574472375981573,0.5383606245913088,0.5367092921855878,0.48066766262002514,114060570.806,195146345.506,292446731.131,-97300385.62499997,Stable,4,Stable
129534,Holy Apostles College and Seminary,Cromwell,CT,31.172621,-105.716093,319,0.24182291320501165,0.9457492010916022,0.48625389611299996,0.480359057513318,0.0,15234693.011,14673006.385,561686.6260000002,Stable,4,Stable
169327,Cleary University,Howell,MI,43.377385,-70.466581,320,0.2755785613540426,0.9781454369375768,0.4359487872383359,0.4802018441820852,2148843.219,34224564.848,9283535.004,24941029.843999997,Stable,4,Stable
204185,University of Mount Union,Alliance,OH,39.818937,-123.027276,321,0.4284281511788264,0.5079794077761771,0.5175134863495803,0.4799823985079725,167995141.339,343266056.543,309507680.148,33758376.39499998,Stable,4,Stable
201195,Baldwin Wallace University,Berea,OH,42.021624,-98.11471,322,0.5279980850131458,0.42077342341993784,0.46152217446051,0.4799602157574987,193218530.128,339917362.02,274898182.54,65019179.47999996,Stable,4,Stable
183239,Saint Anselm College,Manchester,NH,42.9956,-71.4548,323,0.40695585145709173,0.5973816107098042,0.49382088845613886,0.47978534853872756,248185032.898,403444109.101,312182168.725,91261940.37599999,Stable,4,Stable
212601,Gannon University,Erie,PA,44.295883,-83.844496,324,0.44896141043456506,0.5820252016179603,0.4595105671630253,0.4797826348148555,90840219.032,376695481.742,222454157.655,154241324.08699998,Stable,4,Stable
213996,Messiah University,Mechanicsburg,PA,40.716534,-84.791265,325,0.44805026244763035,0.5845936670806378,0.45852279658202055,0.4795363971943515,110423257.013,274776008.623,191459755.953,83316252.67000002,Stable,4,Stable
234164,Virginia Union University,Richmond,VA,36.409538,-73.397571,326,0.4691793070328993,0.5370025282247246,0.46106098401170414,0.47948821607606285,27247024.571,102844295.377,78018235.14,24826060.237000003,Stable,4,Stable
137546,Stetson University,DeLand,FL,43.473784,-96.556884,327,0.4883839146735734,0.4624612880391091,0.47842058351021644,0.4792146564777685,421441570.603,831762432.606,608516611.076,223245821.52999997,Stable,4,Stable
115409,Harvey Mudd College,Claremont,CA,44.667413,-91.523064,328,0.35180413620883955,0.5579376589950187,0.5662692647954655,0.4788391718741644,494843095.506,774961553.786,683137991.436,91823562.35000002,Stable,4,Stable
220631,Lincoln Memorial University,Harrogate,TN,36.852349,-122.901344,329,0.4525982394079412,0.5138345140565782,0.4866785642710634,0.4784783167204252,61927129.819,543077028.106,483706622.464,59370405.64199996,Stable,4,Stable
179946,Westminster College,Fulton,MO,35.176928,-75.907364,330,0.3003772945059747,0.40213770272339777,0.6944895937041747,0.4784429422477572,63376832.418,236380408.712,214927420.879,21452987.833000004,Stable,4,Stable
232308,Hollins University,Roanoke,VA,30.950684,-98.893677,331,0.359187188753966,0.43935268346204875,0.6169419718977254,0.4783657353602442,366494932.481,456067608.316,444157334.031,11910274.284999967,Stable,4,Stable
189413,Boricua College,New York,NY,34.78628,-79.630491,332,0.24411327462785443,0.817213588621004,0.5427466820691651,0.4781891170530975,75000.0,9064238.179,10626107.519,-1561869.3399999999,Stable,4,Stable
174747,College of Saint Benedict,Saint Joseph,MN,37.058361,-110.99212,333,0.4236921127749998,0.5501148690950028,0.4963642958735556,0.4780474294394104,139117428.055,294823283.099,258616139.049,36207144.04999998,Stable,4,Stable
206048,Tiffin University,Tiffin,OH,32.805765,-117.635639,334,0.42811007342765894,0.6258904964417142,0.4516829524795907,0.47708024618475176,25143645.379,117860070.27,76333447.968,41526622.302,Stable,4,Stable
446048,Ave Maria University,Ave Maria,FL,40.22008,-94.256008,335,0.4682449126767804,0.49409424739789415,0.4767902093478367,0.47683202241528777,10716001.815,252976582.65,196483564.492,56493018.15799999,Stable,4,Stable
200217,University of Mary,Bismarck,ND,30.254162,-120.197201,336,0.41882994747317,0.5833952244473604,0.4801588376503118,0.4762703681892028,80531197.061,249335036.336,198258361.047,51076675.289000005,Stable,4,Stable
178697,College of the Ozarks,Point Lookout,MO,38.305101,-97.005653,337,0.3432336982319727,0.4992201419700939,0.5970209177988308,0.47598103360587973,699206960.681,935710942.744,909502758.966,26208183.777999997,Stable,4,Stable
222983,Austin College,Sherman,TX,37.825741,-86.562824,338,0.42496274713827337,0.5188040400229295,0.5052190989402359,0.4758402135770615,192402208.693,348963354.906,313398791.718,35564563.18800002,Stable,4,Stable
221971,Union University,Jackson,TN,43.059958,-87.305349,339,0.3707595482406615,0.5399289594984549,0.5484117953178378,0.47567294283138034,64660110.267,228354325.826,222563250.924,5791074.90200001,Stable,4,Stable
193399,University of Mount Saint Vincent,Bronx,NY,34.198338,-90.866853,340,0.4329001700762083,0.6132258833029118,0.44860602226683577,0.47523276219691546,59825554.916,165163663.553,111698291.865,53465371.68800001,Stable,4,Stable
193292,Molloy College,Rockville Centre,NY,39.271791,-122.704476,341,0.5100488029506476,0.4643694867482639,0.44331193457605866,0.4742094129182806,59725036.107,319118369.473,156337486.757,162780882.716,Stable,4,Stable
152336,University of Saint Francis-Fort Wayne,Fort Wayne,IN,31.528922,-86.394528,342,0.5023524219205016,0.438421481004503,0.46330194078321957,0.47394462428025314,39171150.626,136327266.525,113253903.44,23073363.08500001,Stable,4,Stable
173665,Hamline University,Saint Paul,MN,44.101299,-122.972541,343,0.42497879310700226,0.5758384335238137,0.47020828103300566,0.4732364762943094,148662628.756,273551006.208,211828910.429,61722095.779000014,Stable,4,Stable
165671,Emmanuel College,Boston,MA,36.662093,-118.948035,344,0.46502016954787845,0.5209333717743647,0.45726878353912703,0.47309511399225074,170344730.306,438338575.397,188530971.416,249807603.981,Stable,4,Stable
206589,The College of Wooster,Wooster,OH,32.543091,-82.034337,345,0.41430256207518645,0.4975979773521801,0.5184544782012692,0.47263491242271577,487929095.892,775371251.429,659300192.165,116071059.26400006,Stable,4,Stable
209065,Linfield University,McMinnville,OR,41.539039,-84.944567,346,0.390721459936477,0.5731571522324422,0.503897708951973,0.4724834896824419,100128289.63,337350400.653,287321815.701,50028584.95200002,Stable,4,Stable
