UnitID,University,City,State,Denomination,Market_Saturation_Percentile,Academic_Efficiency_Percentile,aCFI_Percentile,Survivability,Quantile_Group,Rank,Endowment,Instructional_Costs,lat,lon
144883,East-West University,Chicago,IL,Interdenominational,0.3623201470131369,0.5250257451417819,0.6046690080029566,0.4918330102471788,6,298,15918651.608,3340472.244,41.8712713,-87.62506935993366
203368,John Carroll University,University Heights,OH,Roman Catholic               ,0.3606081533368492,0.7486052256397123,0.4938499647500447,0.4914921410177523,6,299,325715589.381,39553593.23,41.49038105,-81.52875868134805
192110,The Juilliard School,New York,NY,Not applicable,0.2587199227893143,0.4666691079118553,0.7345577624663543,0.4907192683340617,6,300,1572716706.269,39189910.605,40.7738393,-73.9831016
210401,Willamette University,Salem,OR,Methodist,0.4863963405724344,0.5072543743612166,0.4866997742900784,0.490687295700613,6,301,409997685.993,32551966.246,44.9355889,-123.0308129250331
209409,Bushnell University,Eugene,OR,Protestant,0.2620363427808535,0.5046748154060955,0.7116886013604342,0.4904906073421875,6,302,21653717.2,4140635.578,44.04908349999999,-123.0813010457852
212009,Dickinson College,Carlisle,PA,Methodist,0.4441071899689703,0.5178690933688528,0.5229942065296698,0.4904227784861988,6,303,735225413.689,31115895.756,40.20281155,-77.19957403793873
153250,Dordt University,Sioux Center,IA,Church of God,0.458793421503437,0.52384543410281,0.5047702495310107,0.4901972453986866,6,304,76366256.958,23754503.008,43.08066095,-96.16404679319116
192703,Manhattan College,Riverdale,NY,Roman Catholic               ,0.5156236909305809,0.5001580957719186,0.4577867955736105,0.4893857929365047,6,305,194096872.743,63393053.189,40.8907,-73.90757
168281,Wheaton College (Massachusetts),Norton,MA,Protestant,0.476719762687783,0.5339434494085827,0.4787799023049604,0.4889832455380653,6,306,281526224.344,27453695.48,41.9670817,-71.1830931786674
232025,Emory & Henry University,Emory,VA,Methodist,0.5026646432215297,0.4892275612005724,0.4736255465127485,0.4883571240226861,6,307,105938491.072,21338142.985,36.605177,-79.877452
152673,Wabash College,Crawfordsville,IN,Not applicable,0.3808044232605644,0.5150543237468903,0.5790591386104872,0.4869825154508201,6,308,432729804.686,16957807.908,40.0367517,-86.90726990345898
138600,Agnes Scott College,Decatur,GA,Presbyterian,0.441098286536281,0.5427359308328222,0.502048154144502,0.4858077886479696,6,309,224590950.489,19811012.608,33.7688851,-84.2944452
160977,Bates College,Lewiston,ME,Baptist,0.4064390854537613,0.5839482729025249,0.513105326076678,0.4846110015220604,6,310,538171251.941,54706170.573,44.10656935,-70.20282870728443
180984,Concordia University-Nebraska,Seward,NE,Lutheran,0.421148529372631,0.5841074324589538,0.4981321295410638,0.4845328508869937,6,311,90111193.665,9078929.892,40.91364059999999,-97.08751020355166
157216,Lindsey Wilson College,Columbia,KY,Methodist,0.444194469870167,0.5743966832676122,0.4789991396132805,0.4841507211595103,6,312,42007451.572,12169410.972,37.1020748,-85.29968609783923
216278,Susquehanna University,Selinsgrove,PA,Lutheran,0.4467658984273565,0.5829325392335717,0.4705915198676594,0.4835206236249281,6,313,235717964.662,28921891.625,40.79688725,-76.8750374280338
220473,Johnson University,Knoxville,TN,Protestant,0.3097535267992937,0.5501507736633886,0.6226233132156471,0.4830194249712509,6,314,131121696.588,8988277.68,35.93541995,-83.74939490120485
231581,Bridgewater College,Bridgewater,VA,Anabaptist,0.4453413223398521,0.5735257882410868,0.4748530997611794,0.4827760103975241,6,315,114186929.741,9529059.852,38.3772626,-78.96809814655431
166656,MCPHS University,Boston,MA,Not applicable,0.4658709480637209,0.3025446136286092,0.5895087569342022,0.4827018649201087,6,316,68860973.745,134263461.976,42.352213,-71.110719
204936,Otterbein University,Westerville,OH,Methodist,0.4261558899900294,0.6010839648145009,0.4771243764944473,0.4815216004465093,5,317,141448044.691,22003967.559,40.127744,-82.93627779442062
171492,Northwood University,Midland,MI,Not applicable,0.3957447237598157,0.5383606245913088,0.5367092921855878,0.4806676626200251,5,318,114060570.806,11177893.78,43.6311535,-84.27681755477265
129534,Holy Apostles College and Seminary,Cromwell,CT,Roman Catholic               ,0.2418229132050116,0.9457492010916022,0.486253896113,0.480359057513318,5,319,0.0,5065295.573,41.6061767,-72.64540399602825
169327,Cleary University,Howell,MI,Not applicable,0.2755785613540426,0.9781454369375768,0.4359487872383359,0.4802018441820852,5,320,2148843.219,2457261.866,42.58746595,-83.88048112861308
204185,University of Mount Union,Alliance,OH,Methodist,0.4284281511788264,0.5079794077761771,0.5175134863495803,0.4799823985079725,5,321,167995141.339,24115150.601,40.90423869999999,-81.1106865488107
201195,Baldwin Wallace University,Berea,OH,Methodist,0.5279980850131458,0.4207734234199378,0.46152217446051,0.4799602157574987,5,322,193218530.128,51287304.474,41.37161015,-81.84848946631152
183239,Saint Anselm College,Manchester,NH,Roman Catholic               ,0.4069558514570917,0.5973816107098042,0.4938208884561389,0.4797853485387276,5,323,248185032.898,30559595.383,42.98451975,-71.50800622385864
212601,Gannon University,Erie,PA,Roman Catholic               ,0.4489614104345651,0.5820252016179603,0.4595105671630253,0.4797826348148555,5,324,90840219.032,50403875.98,42.1281052,-80.0867293
213996,Messiah University,Mechanicsburg,PA,Interdenominational,0.4480502624476304,0.5845936670806378,0.4585227965820206,0.4795363971943515,5,325,110423257.013,32053413.55,40.19369145,-76.97605268396879
234164,Virginia Union University,Richmond,VA,Baptist,0.4691793070328993,0.5370025282247246,0.4610609840117041,0.4794882160760628,5,326,27247024.571,6674440.187,37.5617598,-77.45105977399695
137546,Stetson University,DeLand,FL,Not applicable,0.4883839146735734,0.4624612880391091,0.4784205835102164,0.4792146564777685,5,327,421441570.603,56449734.084,29.03653465,-81.30054111521412
115409,Harvey Mudd College,Claremont,CA,Not applicable,0.3518041362088395,0.5579376589950187,0.5662692647954655,0.4788391718741644,5,328,494843095.506,29890410.409,34.10614005,-117.7087281497148
220631,Lincoln Memorial University,Harrogate,TN,Not applicable,0.4525982394079412,0.5138345140565782,0.4866785642710634,0.4784783167204252,5,329,61927129.819,55076767.041,36.5718381,-83.66162404836976
179946,Westminster College,Fulton,MO,Presbyterian,0.3003772945059747,0.4021377027233978,0.6944895937041747,0.4784429422477572,5,330,63376832.418,6149223.493,38.8489337,-91.9568394031446
232308,Hollins University,Roanoke,VA,Not applicable,0.359187188753966,0.4393526834620488,0.6169419718977254,0.4783657353602442,5,331,366494932.481,17329855.013,37.3573684,-79.94365952263512
189413,Boricua College,New York,NY,Not applicable,0.2441132746278544,0.817213588621004,0.5427466820691651,0.4781891170530975,5,332,75000.0,61476.074,40.7013535,-73.942403
174747,College of Saint Benedict,Saint Joseph,MN,Roman Catholic               ,0.4236921127749998,0.5501148690950028,0.4963642958735556,0.4780474294394104,5,333,139117428.055,22279727.562,45.5594818,-94.3182962882594
206048,Tiffin University,Tiffin,OH,Not applicable,0.4281100734276589,0.6258904964417142,0.4516829524795907,0.4770802461847518,5,334,25143645.379,13324716.743,41.11911195,-83.18558345227916
446048,Ave Maria University,Ave Maria,FL,Roman Catholic               ,0.4682449126767804,0.4940942473978941,0.4767902093478367,0.4768320224152878,5,335,10716001.815,29758888.425,26.33623575,-81.43985445316366
200217,University of Mary,Bismarck,ND,Roman Catholic               ,0.41882994747317,0.5833952244473604,0.4801588376503118,0.4762703681892028,5,336,80531197.061,33874366.885,46.72486905,-100.7516229007192
178697,College of the Ozarks,Point Lookout,MO,Interdenominational,0.3432336982319727,0.4992201419700939,0.5970209177988308,0.4759810336058797,5,337,699206960.681,12107811.999,36.617958,-93.23650382366762
222983,Austin College,Sherman,TX,Presbyterian,0.4249627471382734,0.5188040400229295,0.5052190989402359,0.4758402135770615,5,338,192402208.693,15589692.695,33.6474084,-96.59801788312646
221971,Union University,Jackson,TN,Baptist,0.3707595482406615,0.5399289594984549,0.5484117953178378,0.4756729428313803,5,339,64660110.267,33972172.964,35.67712415,-88.86094997728624
193399,University of Mount Saint Vincent,Bronx,NY,Roman Catholic               ,0.4329001700762083,0.6132258833029118,0.4486060222668358,0.4752327621969155,5,340,59825554.916,53581567.322,40.91285705,-73.9069680173387
193292,Molloy College,Rockville Centre,NY,Roman Catholic               ,0.5100488029506476,0.4643694867482639,0.4433119345760587,0.4742094129182806,5,341,59725036.107,56064665.005,40.68543,-73.625657
152336,University of Saint Francis-Fort Wayne,Fort Wayne,IN,Roman Catholic               ,0.5023524219205016,0.438421481004503,0.4633019407832196,0.4739446242802531,5,342,39171150.626,19180194.8,41.08693075,-85.17898051025168
173665,Hamline University,Saint Paul,MN,Methodist,0.4249787931070023,0.5758384335238137,0.4702082810330057,0.4732364762943094,5,343,148662628.756,20492746.593,44.96651135,-93.16458641389622
165671,Emmanuel College,Boston,MA,Roman Catholic               ,0.4650201695478784,0.5209333717743647,0.457268783539127,0.4730951139922507,5,344,170344730.306,20409444.376,42.34068480000001,-71.1029058793161
206589,The College of Wooster,Wooster,OH,Presbyterian,0.4143025620751865,0.4975979773521801,0.5184544782012692,0.4726349124227158,5,345,487929095.892,35347360.079,40.804866,-81.936377
209065,Linfield University,McMinnville,OR,Baptist,0.390721459936477,0.5731571522324422,0.503897708951973,0.4724834896824419,5,346,100128289.63,18541865.672,45.1984734,-123.1981383587192
156286,Bellarmine University,Louisville,KY,Roman Catholic               ,0.5061214162748056,0.448015101117889,0.4510194148399187,0.4724541429006962,5,347,43557469.98,35309756.024,38.2187504,-85.70584113751073
189857,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,Jewish,0.3183749138776576,0.6466926423613526,0.5391722607624981,0.4723687260248614,5,348,0.0,728461.379,40.692532,-73.990997
141361,Young Harris College,Young Harris,GA,Methodist,0.43775828349402,0.4583639553473657,0.5137506242611035,0.4722894920724906,5,349,57319246.267,7490968.304,34.9357023,-83.84596813095078
239017,Lawrence University,Appleton,WI,Not applicable,0.4284591361665196,0.4905310646096421,0.5066593121246685,0.472163025080751,5,350,561131931.804,26387518.079,44.2607247,-88.39889100394868
173300,Concordia College at Moorhead,Moorhead,MN,Lutheran,0.434845128504844,0.5517856021046755,0.4696722739504552,0.4721593527847839,5,351,208638478.978,23765978.312,46.873809,-96.767816
139393,Covenant College,Lookout Mountain,GA,Presbyterian,0.4218338089587479,0.527267064103868,0.4936551242461462,0.4716528070402742,5,352,69990149.054,7302815.262,34.95821,-85.379817
214157,Moravian University,Bethlehem,PA,Protestant,0.4533307286223789,0.5169117550223064,0.4665194004689621,0.471318682272727,5,353,164187909.738,40358942.683,40.63090535,-75.38352409365376
161457,University of New England,Biddeford,ME,Not applicable,0.4468451047346115,0.4587840062304277,0.5013545742921944,0.4710463808605699,5,354,373554532.241,71711740.427,43.4591747,-70.38622144492447
170675,Lawrence Technological University,Southfield,MI,Not applicable,0.4557810570075287,0.5401421629261121,0.451518181425384,0.4709388392726792,5,355,54783985.461,36017504.137,42.4752647,-83.25063727571097
206437,Walsh University,North Canton,OH,Roman Catholic               ,0.3482392944982042,0.59477023054042,0.5296198087565291,0.4701093104192248,5,356,43211770.097,13999529.736,40.8736512,-81.36876839501872
232256,Hampden-Sydney College,Hampden-Sydney,VA,Presbyterian,0.3480098372171426,0.5110018944618417,0.5715480599403725,0.4700519461941946,5,357,311043139.943,13048072.381,37.24237495,-78.46056918726649
215655,Robert Morris University,Moon Township,PA,Not applicable,0.4604359445434688,0.5493384994664773,0.4392860765931592,0.4697433881188642,5,358,59246999.019,47405931.112,40.52155855,-80.21157831862749
215442,Point Park University,Pittsburgh,PA,Not applicable,0.4043236043071917,0.6069808977437682,0.465146650283747,0.4691761802649808,5,359,56127965.633,30500878.466,40.4386483,-80.0017698160382
141486,Chaminade University of Honolulu,Honolulu,HI,Roman Catholic               ,0.4074256637647917,0.6025938984562476,0.4611105186291088,0.4679244727963134,5,360,41599330.531,33005183.327,21.29026655,-157.8073477636419
198136,Campbell University,Buies Creek,NC,Baptist,0.4770642791151036,0.4603511168386453,0.4624249565014613,0.46786466106606,5,361,214420609.208,55477455.257,35.408071,-78.73924679769573
154235,Saint Ambrose University,Davenport,IA,Roman Catholic               ,0.3884864055570992,0.5445568279373261,0.505975446849686,0.4667039973161998,5,362,269784163.69,25778437.871,42.505231,-90.698184
221892,Trevecca Nazarene University,Nashville,TN,Protestant,0.4146762519547863,0.5615377634326588,0.4712708047587865,0.4666830081313739,5,363,119142132.576,28510206.858,36.14154689999999,-86.75328273884115
189705,Canisius University,Buffalo,NY,Roman Catholic               ,0.3936974303204261,0.5380493601012084,0.5037241771280323,0.4665860851560085,5,364,171204951.251,11727166.539,42.92180235,-78.86104023134388
218441,North Greenville University,Tigerville,SC,Baptist,0.4819492711265815,0.4256408576695682,0.4710066256975718,0.4663139725758349,5,365,30956213.269,25695731.835,35.070227,-82.37443307070124
184348,Drew University,Madison,NJ,Methodist,0.4263226264436618,0.5922800543400912,0.4428374412037741,0.466106745147155,5,366,119531081.814,14520761.686,40.76053795,-74.42816053099715
170532,Kalamazoo College,Kalamazoo,MI,Not applicable,0.4268588115082024,0.491365416647096,0.4926498961499596,0.4660832739490985,5,367,338804828.182,26044878.072,42.29075735,-85.59936465969835
163976,St. John's College,Annapolis,MD,Not applicable,0.3394486112787324,0.539054782960067,0.5558838570085483,0.4659672703389035,5,368,281900839.615,7275846.691,38.98228315,-76.49223748074706
123165,Scripps College,Claremont,CA,Interdenominational,0.3680586252164415,0.4850104755524143,0.5538711319089293,0.4657994652769361,5,369,620597160.654,38371120.809,34.10391835,-117.7093442200858
121257,Pitzer College,Claremont,CA,Not applicable,0.4057060306733529,0.5477419399770015,0.4839132165450677,0.4653975247290125,5,370,192351775.922,28758769.333,34.10471765,-117.7050428284479
140234,LaGrange College,Lagrange,GA,Methodist,0.3520396737329831,0.6470352263563766,0.4869450459853977,0.4649984146778158,5,371,62373136.219,68231.081,33.03381105,-85.04675027949351
210775,Alvernia University,Reading,PA,Roman Catholic               ,0.411332274590317,0.584535298286015,0.4588528151600804,0.4649732793631063,5,372,23809612.885,13664362.875,40.3099619,-75.93530460019305
107512,Ouachita Baptist University,Arkadelphia,AR,Baptist,0.4163391556748685,0.5333606474506316,0.4783568742359246,0.4645512428489782,5,373,151340751.651,18351949.85,34.1307617,-93.05250677656252
109651,Art Center College of Design,Pasadena,CA,Not applicable,0.4376115811475813,0.5170001728408515,0.4651453891065312,0.4645003905722377,5,374,166702816.018,77669792.23,34.16874025,-118.1851007250844
218821,Spartanburg Methodist College,Spartanburg,SC,Methodist,0.4733385312899539,0.4187042449171098,0.4780521784013834,0.4643035390180165,5,375,31084100.251,10535474.103,34.95293105,-81.96916849432738
190044,Clarkson University,Potsdam,NY,Not applicable,0.4361269014004246,0.5218610245455162,0.4630796507819901,0.464051642919631,5,376,254974816.654,73536734.595,44.65958875,-75.00623974830918
196866,Union College,Schenectady,NY,Baptist,0.4516278234710406,0.511135416583097,0.4516598229165816,0.4635361975122462,5,377,34318226.734,74846648.769,42.8175752,-73.92839165453219
157377,Midway University,Midway,KY,Protestant,0.3621881059305446,0.6732704550795163,0.4596482660367622,0.4633770235999323,5,378,35559032.022,8180425.802,38.14316615,-84.6730591943697
213826,Marywood University,Scranton,PA,Roman Catholic               ,0.3851465258378244,0.625011627748122,0.4605585266779764,0.4632754424459217,5,379,52839123.388,25510975.076,41.4345694,-75.63250168205998
198835,Lenoir-Rhyne University,Hickory,NC,Lutheran,0.4360775289623601,0.4649542213227691,0.4883449014524003,0.4627673822357199,5,380,161584213.369,14107283.88,35.74174755,-81.32675812958784
190372,The Cooper Union for the Advancement of Science and Art,New York,NY,Not applicable,0.3047165454921071,0.4893075019203727,0.6072754162403857,0.4627003377555785,5,381,1008925583.794,48843759.387,42.347439,-75.526109
176336,Southeastern Baptist College,Laurel,MS,Baptist,0.2400564484960699,0.9446029529557983,0.4444598387460251,0.4626975315156017,5,382,0.0,114376.474,31.736783,-89.140204
197911,Barton College,Wilson,NC,Protestant,0.4401519920090928,0.5370772003422106,0.4478260994517601,0.4625985189534385,5,383,32659105.628,7775321.452,35.7353597,-77.91246914152123
147660,North Central College,Naperville,IL,Methodist,0.4698156793439913,0.4255409604908198,0.4738549830401842,0.4625816923844587,5,384,143675157.361,34875168.018,41.77436545,-88.14274924248255
197984,Belmont Abbey College,Belmont,NC,Roman Catholic               ,0.5121814549026272,0.4137988203662318,0.4370980800916166,0.4624663996594353,5,385,11215593.673,14494375.64,35.2613455,-81.03635899466433
154527,Wartburg College,Waverly,IA,Lutheran,0.3896005746673304,0.6047314056795224,0.4635168497263677,0.4621865210652943,5,386,105913802.997,12057432.81,42.73114305,-92.48568382574044
155520,MidAmerica Nazarene University,Olathe,KS,Protestant,0.3201384321977052,0.3596452513068096,0.6539835551106022,0.4616406635273566,5,387,18812163.892,7590220.034,38.87397135,-94.782189935796
213376,Lackawanna College,Scranton,PA,Not applicable,0.3679909060595014,0.6304762344683568,0.4708608704973881,0.4616302829764738,5,388,11850306.892,12524021.652,41.41176365,-75.65867565883656
169479,Davenport University,Grand Rapids,MI,Not applicable,0.4619967178702227,0.5116829452132147,0.435261859770473,0.461229704504567,5,389,0.0,19899319.903,42.84920905,-85.53130919554428
217998,Erskine College,Due West,SC,Presbyterian,0.4437349517265832,0.49660813616191,0.460853787286265,0.4611552592861897,5,390,28758257.237,4506034.19,34.33219835,-82.39299839413458
183211,Rivier University,Nashua,NH,Roman Catholic               ,0.3254623669166998,0.7067289504050034,0.4728676618343481,0.4606691559820546,5,391,42804791.229,25656070.706,42.7391231,-71.45465518109557
145691,Illinois College,Jacksonville,IL,Presbyterian,0.3802097756922808,0.5543229395487381,0.4939835683852405,0.460547268982909,5,392,139984448.094,10409831.53,39.7291655,-90.24647315398732
233301,Randolph College,Lynchburg,VA,Interdenominational,0.4329623929044121,0.3310867428456775,0.5526350462616536,0.4604904463312391,5,393,211944670.913,8813072.464,37.43933375,-79.17093485132823
142294,The College of Idaho,Caldwell,ID,Presbyterian,0.4440140938283919,0.4264675074145154,0.4931876666086526,0.4601857950309183,5,394,135413929.835,9623946.486,43.645339,-116.680565
181446,Nebraska Wesleyan University,Lincoln,NE,Methodist,0.4239155305315098,0.5010189171070938,0.4757539248786464,0.4600742229256931,5,395,86489169.357,16099391.307,40.8383056,-96.64792960546532
112075,Concordia University-Irvine,Irvine,CA,Lutheran,0.4004282053098113,0.5456156476013736,0.4768865592185714,0.4600498082581804,5,396,77124887.42,33685110.305,33.65393299999999,-117.810899965439
140872,Reinhardt University,Waleska,GA,Methodist,0.4843672233377548,0.4134635344673712,0.4585031106858266,0.4598427580492634,5,397,47300054.92,7203755.42,34.32186065,-84.55274396651248
193584,Nazareth University,Rochester,NY,Interdenominational,0.4002128352696107,0.4975015624082001,0.5003501010732527,0.4597357855992322,5,398,97344919.158,32004816.465,43.1025786,-77.52006821627872
170037,Cornerstone University,Grand Rapids,MI,Interdenominational,0.4015328285188157,0.5137551310655535,0.4908234330412923,0.4597001667278037,5,399,21135676.681,9329388.177,42.98088915,-85.59574235212932
180106,Carroll College,Helena,MT,Roman Catholic               ,0.333722347949888,0.5314620780517259,0.5492358995330705,0.459499043340835,5,400,81671663.118,11733834.024,46.6018191,-112.0385010582579
160904,Xavier University of Louisiana,New Orleans,LA,Roman Catholic               ,0.4329474020073984,0.4709484863096572,0.4794078986471635,0.4591373095146539,5,401,190208737.676,36596094.465,29.9638897,-90.10922358519306
174899,The College of Saint Scholastica,Duluth,MN,Roman Catholic               ,0.4202325714931432,0.5100019328572168,0.4695659451897973,0.4579206829832225,5,402,119172059.162,32479293.045,46.814984,-92.090954
455257,Yeshiva of Machzikai Hadas,Brooklyn,NY,Jewish,0.2671069937789803,0.690840663707033,0.5312438770244223,0.4575189350724239,5,403,0.0,3805866.387,40.7,-73.95
207324,Oklahoma Christian University,Edmond,OK,Churches of Christ,0.3525999937264144,0.6673313246736875,0.4571970568483798,0.4573745314441848,5,404,66508111.676,12444053.771,35.613763,-97.470874
209612,Pacific University,Forest Grove,OR,United Church of Christ,0.4161031674072647,0.5006318108184428,0.4760604450555951,0.4569953457400211,5,405,69383733.016,50991190.085,45.52264630000001,-123.1093187330715
177339,Evangel University,Springfield,MO,Pentecostal,0.3383783653998408,0.6621119033832634,0.4721458887223171,0.4566264624763819,5,406,32784245.697,9608087.044,37.22175245,-93.26497163536374
204264,Muskingum University,New Concord,OH,Presbyterian,0.3892050065659937,0.5334605597936892,0.4852360733935259,0.4564733246005884,5,407,101320627.34,16676432.576,39.9995479,-81.73888231752169
132602,Bethune-Cookman University,Daytona Beach,FL,Methodist,0.5328908356887161,0.296980928524153,0.4596398750956546,0.4564174108171767,5,408,32659573.668,20775300.715,29.21185355,-81.03198250103571
164216,Washington College,Chestertown,MD,Not applicable,0.3766050020053452,0.4601452299605775,0.5340283758357265,0.4563055277805147,5,409,350849086.038,20958708.421,39.218376,-76.06925670472985
240107,Viterbo University,La Crosse,WI,Roman Catholic               ,0.3570106190035247,0.5950229314786148,0.4860865909327083,0.4562454842333545,5,410,77125998.673,12776474.391,43.80321085,-91.24456329560022
184612,Felician University,Lodi,NJ,Roman Catholic               ,0.4208900684956036,0.5469778990815366,0.4455590280436175,0.4559675434408468,5,411,19148849.378,18584113.612,40.8664885,-74.0926419
167783,Simmons University,Boston,MA,Not applicable,0.3761705800282729,0.6160875643941355,0.4552560265522337,0.4557799809018979,5,412,260552242.728,92495503.626,42.33893544999999,-71.10043183883623
175005,St Catherine University,Saint Paul,MN,Roman Catholic               ,0.4433245133355306,0.4678038707641567,0.4615088748512136,0.4554953183640892,5,413,146812062.078,29884426.747,44.924437,-93.18228844466312
183910,Caldwell University,Caldwell,NJ,Roman Catholic               ,0.4227285257929,0.5528312819335511,0.4376208863984974,0.4546959894597763,5,414,17557007.698,17330980.834,40.83390785,-74.27132972676327
127918,Regis University,Denver,CO,Roman Catholic               ,0.5066088460026034,0.3533688804575843,0.4528120750874634,0.454446709169915,5,415,113013625.596,40292457.89,39.78971110000001,-105.0313694671746
236452,Saint Martin's University,Lacey,WA,Roman Catholic               ,0.4437678779027858,0.4655637105941262,0.459060811490645,0.454245096879646,5,416,61193415.875,14516012.878,47.04343285,-122.8134395796864
220710,Maryville College,Maryville,TN,Presbyterian,0.4408449486521007,0.421516345669576,0.4835892448902416,0.454087428270398,5,417,90465298.668,8144199.336,35.751472,-83.9642249
174491,University of Northwestern-St Paul,Saint Paul,MN,Protestant,0.4456311431212066,0.4790746286833194,0.449075037543566,0.4536947424329012,5,418,26846265.413,23417211.074,44.943719,-93.094281
157809,Thomas More University,Crestview Hills,KY,Roman Catholic               ,0.4167987145731348,0.5171596325187497,0.4582727313384018,0.453458763579923,5,419,41056232.368,10235725.067,39.02091849999999,-84.56769555987898
153108,Central College,Pella,IA,Protestant,0.3702327097222183,0.5297222041591005,0.4980117281246143,0.4532518228247899,5,420,111624359.416,12048785.179,41.4036435,-92.93159877729258
167260,Nichols College,Dudley,MA,Not applicable,0.3912289361039608,0.5649665438636884,0.4581263952753177,0.4527314470555073,5,421,37936705.839,7902304.038,42.0418482,-71.92971577727883
213507,Lebanon Valley College,Annville,PA,Methodist,0.4034438258790346,0.5054803954395592,0.4754619910690366,0.4526626058432223,4,422,96791159.236,22639810.185,40.3345578,-76.51374559549934
168740,Andrews University,Berrien Springs,MI,Seventh Day Adventist,0.353677015131625,0.5807198843992851,0.4844707338934379,0.4514065309467078,4,423,69533154.021,24286160.448,41.96966265,-86.36331553855976
107080,Hendrix College,Conway,AR,Methodist,0.3533161845881201,0.5400323987542097,0.5045971713295101,0.4511834066938256,4,424,179109947.452,7661149.361,35.1008234,-92.4420508402078
140818,Piedmont University,Demorest,GA,United Church of Christ,0.4785535852634022,0.394977307255898,0.4501054346995437,0.4504617374340459,4,425,32599771.372,17322562.483,34.57027745,-83.54171067915166
155089,Friends University,Wichita,KS,Friends,0.3553649626270447,0.5314338881865119,0.5031701585754722,0.4497127802649429,4,426,72196492.467,6062215.051,37.6784007,-97.36542141621248
133809,Florida College,Temple Terrace,FL,Churches of Christ,0.3513940308234589,0.5444302315669208,0.5004167246182949,0.4496208494087703,4,427,35415358.077,12810820.424,28.03446495,-82.38338213326841
154101,Northwestern College,Orange City,IA,Protestant,0.3521734817405856,0.5431795736034993,0.4990792142257461,0.4491472736445433,4,428,87674349.471,13866050.291,42.9994485,-96.0543218266804
190761,Dominican University New York,Orangeburg,NY,Roman Catholic,0.4450662932375273,0.4691337015999286,0.4409743324027668,0.4482397654431001,4,429,13325991.022,13732484.635,41.046393,-73.949816
178244,Missouri Baptist University,Saint Louis,MO,Baptist,0.3381843705040148,0.6413835788235626,0.4615428082356451,0.4481619390272908,4,430,14680189.629,12029497.793,38.6419861,-90.46229806385276
195304,Sarah Lawrence College,Bronxville,NY,Not applicable,0.393496915473152,0.537218431993683,0.4581366071284522,0.4480956512260573,4,431,151033949.814,25235577.265,40.672236,-73.956477
195173,St. Francis College,Brooklyn,NY,Roman Catholic,0.4538670203246609,0.4587732658673381,0.4364038858188453,0.4478590323794147,4,432,9684589.08,62581483.769,40.69306659999999,-73.99220306902977
150756,Hanover College,Hanover,IN,Presbyterian,0.3887441071255854,0.4262886271602715,0.5175759892722964,0.4478077759156329,4,433,165286034.937,50130915.032,38.71651765,-85.46164277066788
150941,Huntington University,Huntington,IN,Anabaptist,0.4133951394700927,0.4971422890044556,0.4572598347638983,0.4476908457185928,4,434,34673941.021,18587717.582,40.89905155,-85.5022118549875
148584,University of St Francis,Joliet,IL,Roman Catholic               ,0.3336797003584641,0.6602505137492849,0.4547113362335783,0.4473980666325099,4,435,32568572.67,13722839.069,41.53393124999999,-88.09735128052655
240338,Wisconsin Lutheran College,Milwaukee,WI,Lutheran,0.4122025705929672,0.4679347758875922,0.4722666277186489,0.4473810740930605,4,436,45523721.949,8872685.402,43.03726535,-88.02194662020278
148131,Quincy University,Quincy,IL,Roman Catholic               ,0.4312059871662104,0.5138262871202113,0.4301679040715989,0.4473063442725517,4,437,19676759.076,9317041.618,39.95544185,-91.38969180343577
199971,Carolina Christian College,Winston Salem,NC,Churches of Christ,0.2480639480238669,0.8433783860980678,0.4457008886170547,0.4461616078202935,4,438,0.0,263499.949,36.1461516,-80.2562112
198756,Johnson C Smith University,Charlotte,NC,Presbyterian,0.4026507378008747,0.3203838581394877,0.5524015053926754,0.4461358457468021,4,439,57254442.975,6081542.98,35.24379475,-80.85543225981756
173160,Bethel University,Saint Paul,MN,Baptist,0.3958091644084205,0.5196292423282667,0.4593679403761979,0.4459970201269022,4,440,102336837.068,29679017.312,44.948616,-93.128015
101693,University of Mobile,Mobile,AL,Baptist,0.4451736395519021,0.4212160045566603,0.4591052655865705,0.4459599450554276,4,441,25355319.679,11786619.364,30.7919746,-88.13124153816352
191630,Hobart William Smith Colleges,Geneva,NY,Episcopal,0.3931359729877049,0.465870787193255,0.4885075902549834,0.4458433835777592,4,442,111698276.99,25042943.716,42.8570498,-76.98719739224848
147679,North Park University,Chicago,IL,Protestant,0.4959291648435802,0.2418151200718429,0.4974036859550008,0.4457218706425004,4,443,138337327.942,-3663316.095,41.97487485,-87.70538274756231
236896,Walla Walla University,College Place,WA,Seventh Day Adventist,0.383591234316651,0.4988454671224532,0.4810268208430062,0.4456242771823782,4,444,51752788.267,15937574.075,46.0464038,-118.3919772447721
198950,Meredith College,Raleigh,NC,Baptist,0.3979299462580381,0.4832750299154655,0.4742412335666337,0.4455302056620578,4,445,152712466.841,20709633.863,35.79821395,-78.68893690156162
181853,York University,York,NE,Churches of Christ,0.2841749804676055,0.7034964175358664,0.4775355828754396,0.4453802488211661,4,446,28165363.676,3810713.394,40.86967774999999,-97.58034078874503
140988,Shorter University,Rome,GA,Baptist,0.4221630137089974,0.4500762957101153,0.4658822360768343,0.4452393115726291,4,447,7788772.699,4817377.063,34.25942875,-85.19527510695326
